top_k,split_size,k_fold,k_runs,fold,id,trainresult,testresult,qpp_score,min_samples,min_variance,log_likelihood_floor,use_laplace_smoothing
,0.8,10,100,9,187,"{21296218: [1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1], 3684625: [2, 2, 20, 5, 2, 20, 20, 2, 5, 20, 20, 20, 2, 20, 2, 20, 20, 20, 2, 20, 20, 20, 2, 2, 2, 20, 2, 2, 20, 2, 5, 20, 20, 16, 20, 20, 2, 20, 2, 20, 20, 20, 2, 20, 20, 20, 20, 20, 20, 2, 20, 20, 2, 20, 2, 2, 2, 20, 2, 5, 20, 20, 20, 2, 2, 20, 2], 315927: [3, 3, 11, 3, 3, 11, 11, 3, 3, 11, 11, 11, 3, 11, 3, 11, 11, 11, 3, 11, 11, 11, 3, 3, 3, 11, 3, 3, 11, 3, 3, 11, 11, 7, 11, 11, 3, 11, 3, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11, 3, 11, 11, 3, 11, 3, 3, 3, 11, 3, 3, 11, 11, 11, 3, 3, 11, 3], 2704720: [4, 4, 18, 9, 4, 18, 18, 4, 9, 18, 18, 18, 4, 18, 4, 18, 18, 18, 4, 18, 18, 18, 4, 4, 4, 18, 4, 4, 18, 4, 9, 18, 18, 15, 18, 18, 4, 18, 4, 18, 18, 18, 4, 18, 18, 18, 18, 18, 18, 4, 18, 18, 4, 18, 4, 4, 4, 18, 4, 9, 18, 18, 18, 4, 4, 18, 4], 19278728: [5, 5, 6, 4, 5, 6, 6, 5, 4, 6, 6, 6, 5, 6, 5, 6, 6, 6, 5, 6, 6, 6, 5, 5, 5, 6, 5, 5, 6, 5, 4, 6, 6, 2, 6, 6, 5, 6, 5, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 5, 6, 6, 5, 6, 5, 5, 5, 6, 5, 4, 6, 6, 6, 5, 5, 6, 5], 9630158: [6, 6, 16, 17, 6, 16, 16, 6, 17, 16, 16, 16, 6, 16, 6, 16, 16, 16, 6, 16, 16, 16, 6, 6, 6, 16, 6, 6, 16, 6, 17, 16, 16, 16, 16, 6, 16, 6, 16, 16, 16, 6, 16, 16, 16, 16, 16, 16, 6, 16, 16, 6, 16, 6, 6, 6, 16, 6, 17, 16, 16, 16, 6, 6, 16, 6], 39681327: [7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 1, 7, 7, 1, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 13, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 1, 7, 7, 7, 1, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7], 26589133: [8, 8, 1, 8, 1, 1, 8, 1, 1, 1, 8, 1, 8, 1, 1, 1, 8, 1, 1, 1, 8, 8, 8, 1, 8, 8, 1, 8, 1, 1, 3, 1, 1, 8, 1, 8, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1, 8, 1, 1, 8, 1, 8, 8, 8, 1, 8, 1, 1, 1, 8, 8, 1, 8], 4393502: [9, 9, 12, 9, 12, 9, 12, 12, 9, 9, 12, 12, 9, 12, 9, 9, 9, 9, 9, 9, 12, 12, 19, 12, 9, 9, 12, 9, 12, 9, 12, 9, 12, 9, 9, 9, 12, 9, 12, 12, 9, 9, 9], 56296730: [10, 10, 5, 10, 5, 5, 10, 5, 5, 5, 10, 5, 10, 5, 5, 5, 10, 5, 5, 5, 10, 10, 10, 5, 10, 10, 5, 10, 5, 5, 4, 5, 5, 10, 5, 10, 5, 5, 5, 10, 5, 5, 5, 5, 5, 5, 10, 5, 5, 10, 5, 10, 10, 10, 5, 10, 5, 5, 5, 10, 10, 5, 10], 1201591: [11, 11, 6, 11, 11, 6, 11, 11, 11, 11, 11, 11, 11, 11, 11, 6, 11, 11, 11, 11, 11, 11, 11, 11, 11, 6, 11, 11, 11], 61622: [12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12], 34120229: [13, 13, 4, 13, 4, 4, 13, 4, 4, 4, 13, 4, 13, 4, 4, 4, 13, 4, 4, 4, 13, 13, 13, 4, 13, 13, 4, 13, 4, 4, 5, 4, 4, 13, 4, 13, 4, 4, 4, 13, 4, 4, 4, 4, 4, 4, 13, 4, 4, 13, 4, 13, 13, 13, 4, 13, 4, 4, 4, 13, 13, 4, 13], 58998173: [14, 14, 8, 14, 14, 8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 8, 14, 14, 14], 21296224: [15, 15, 9, 11, 15, 9, 9, 15, 11, 9, 9, 9, 15, 9, 15, 9, 9, 9, 15, 9, 9, 9, 15, 15, 15, 9, 15, 15, 9, 15, 11, 9, 9, 6, 9, 9, 15, 9, 15, 9, 9, 9, 15, 9, 9, 9, 9, 9, 9, 15, 9, 9, 15, 9, 15, 15, 15, 9, 15, 11, 9, 9, 9, 15, 15, 9, 15], 2336903: [16, 16, 16, 13, 16, 13, 16, 16, 13, 13, 16, 13, 16, 16, 16, 16, 16, 16, 13, 13, 16, 16, 13, 16, 13, 16, 13, 16, 13, 16, 16, 16, 13, 16, 13, 16, 16, 16], 6386814: [17, 17, 20, 17, 20, 17, 20, 20, 17, 17, 20, 20, 17, 20, 17, 17, 17, 17, 17, 17, 20, 20, 20, 17, 17, 20, 17, 20, 17, 20, 17, 20, 17, 17, 17, 20, 17, 20, 20, 17, 17, 17], 62332908: [18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18], 12319895: [19, 19, 8, 19, 8, 8, 4, 19, 8, 8, 8, 4, 19, 8, 19, 8, 4, 8, 8, 4, 19, 8, 8, 4, 8, 19, 19, 19, 8, 19, 19, 8, 19, 4, 8, 8, 8, 8, 4, 8, 19, 8, 19, 4, 8, 8, 8, 19, 8, 4, 8, 8, 8, 8, 8, 19, 8, 8, 4, 19, 8, 4, 19, 19, 19, 4, 8, 19, 8, 4, 8, 8, 19, 19, 8, 19], 4304957: [20, 20, 1, 20, 20, 1, 20, 20, 20, 20, 20, 20, 20, 20, 20, 1, 20, 20, 20, 20, 20, 20, 20, 20, 20, 1, 20, 20, 20], 44331442: [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3], 33066340: [10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10], 44225499: [12, 13, 12, 12, 2, 13, 12, 12, 12, 2, 12, 12, 2, 12, 12, 2, 12, 12, 2, 12, 12, 12, 13, 2, 12, 12, 14, 12, 2, 12, 12, 2, 12, 12, 12, 12, 2, 12, 12, 12, 12, 12, 12, 12, 2, 12, 2, 2, 12, 13, 12, 2, 12, 12, 12], 32403779: [13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 5, 13, 13, 5, 13, 13, 5, 13, 13, 13, 5, 13, 13, 13, 5, 13, 13, 5, 13, 13, 13, 13, 5, 13, 13, 13, 13, 13, 13, 13, 5, 13, 5, 5, 13, 13, 5, 13, 13, 13], 69391314: [14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14], 1194886: [15, 15, 15, 6, 15, 15, 15, 6, 15, 15, 6, 15, 15, 6, 15, 15, 6, 15, 15, 15, 6, 15, 15, 11, 15, 6, 15, 15, 6, 15, 15, 15, 15, 6, 15, 15, 15, 15, 15, 15, 15, 6, 15, 6, 6, 15, 15, 6, 15, 15, 15], 35981916: [17, 17, 17, 18, 17, 17, 17, 18, 17, 17, 18, 17, 17, 18, 17, 17, 18, 17, 17, 17, 18, 17, 17, 20, 17, 18, 17, 17, 18, 17, 17, 17, 17, 18, 17, 17, 17, 17, 17, 17, 17, 18, 17, 18, 18, 17, 17, 18, 17, 17, 17], 30653780: [19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19], 10582830: [2, 9, 2, 9, 9, 9, 9, 2, 9, 9, 9, 9, 9, 9, 9, 2, 9], 3970948: [7, 7, 7, 7], 3581883: [10, 10, 10, 10], 28496761: [14, 14, 14, 14], 4414172: [15, 15, 15, 15], 54044: [16, 16, 16, 16], 43509183: [18, 18, 18, 18], 25652303: [19, 19, 19, 19], 1724617: [3, 3, 3, 3, 3, 3, 18, 3, 3, 3, 3, 3, 3, 3], 3424781: [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7], 14547147: [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8], 3699685: [10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10], 31815960: [11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11], 932532: [14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14], 20475183: [15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15], 5583008: [16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 48932198: [17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17], 45487379: [19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19], 61497503: [9], 45638234: [17]}","{4304957: [1, 20, 20, 20, 20, 1, 20], 10582830: [2, 9, 9, 9, 2, 9], 315927: [3, 11, 11, 6, 11, 11, 3, 3, 3, 11, 3, 3, 11, 3, 11, 7], 19278728: [4, 6, 6, 2, 6, 6, 5, 5, 5, 6, 5, 4, 6, 5, 6, 2], 3684625: [5, 20, 20, 15, 20, 20, 2, 2, 2, 20, 2, 5, 20, 2, 20, 16], 1201591: [6, 11, 11, 11, 11, 6, 11], 3970948: [7, 7], 58998173: [8, 14, 14, 14, 14, 8, 14], 2704720: [9, 18, 18, 14, 18, 18, 4, 4, 4, 18, 4, 9, 18, 4, 18, 15], 3581883: [10, 10], 21296224: [11, 9, 9, 4, 9, 9, 15, 15, 15, 9, 15, 11, 9, 15, 9, 6], 4393502: [12, 12, 18, 12, 9, 9, 9, 12, 9, 12, 9, 12, 19], 44225499: [13, 12, 12, 2, 13, 12, 2, 12, 2, 12, 13, 12, 2, 12, 14], 28496761: [14, 14], 4414172: [15, 15], 54044: [16, 16], 9630158: [17, 16, 16, 16, 16, 6, 6, 6, 16, 6, 17, 16, 6, 16], 43509183: [18, 18], 25652303: [19, 19], 6386814: [20, 20, 20, 17, 17, 17, 20, 17, 20, 17, 20], 26589133: [1, 1, 3, 1, 1, 8, 8, 8, 1, 8, 1, 8, 1, 3], 21296218: [2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1], 44331442: [3, 3, 8, 3, 3, 3, 3, 3, 12], 34120229: [4, 4, 4, 4, 13, 13, 13, 4, 13, 4, 13, 4, 5], 56296730: [5, 5, 5, 5, 10, 10, 10, 5, 10, 5, 10, 5, 4], 39681327: [7, 7, 1, 11, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 1, 7, 13], 12319895: [8, 8, 4, 7, 8, 4, 8, 19, 19, 19, 4, 8, 19, 8, 19, 4, 8, 8], 33066340: [10, 10, 10, 10, 10, 10, 10, 10], 32403779: [13, 13, 5, 13, 5, 13, 5, 13, 13, 5, 13], 69391314: [14, 14, 14, 14, 14, 14, 14], 1194886: [15, 15, 6, 15, 6, 15, 6, 15, 15, 6, 15, 11], 35981916: [17, 17, 18, 20, 17, 18, 17, 18, 17, 17, 18, 17, 20], 30653780: [19, 19, 19, 19, 19, 19, 19], 1724617: [3, 17, 3, 3, 3, 18], 3424781: [7, 7, 7, 7], 14547147: [8, 8, 8, 8], 3699685: [10, 10, 10, 10], 31815960: [11, 11, 11, 11], 2336903: [13, 13, 16, 16, 16, 13, 16, 16, 13], 932532: [14, 14, 14, 14], 20475183: [15, 15, 15, 15], 5583008: [16, 16, 16, 16], 48932198: [17, 17, 17, 17], 45487379: [19, 19, 19, 19], 47454294: [5], 9342301: [9], 49550577: [10], 1976944: [12], 2573677: [16], 9788947: [19], 61622: [12, 12, 12, 12, 12], 62332908: [18, 18, 18, 18, 18], 61497503: [9], 45638234: [17]}",-1.8827407250060324,3,0.01,-5.0,True
,0.8,10,100,9,270,"{43719: [1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 1, 2, 6, 1, 1, 1, 1, 1, 1, 3, 3, 6, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 3, 1, 3, 3, 1, 3, 1, 3, 1, 1, 1, 1, 3, 3, 3], 69888919: [2, 4, 2, 9, 2, 2, 2, 5, 2, 2, 2, 2, 9, 5, 9, 9, 4, 2, 5, 2, 2, 5, 2, 2, 4, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 5, 5, 2, 2, 2, 9, 2, 2, 5, 2, 2, 1, 2, 2, 2, 2, 4, 2, 2, 2, 2, 1, 2, 9, 2, 9, 9, 5, 2, 9, 2, 4, 2, 2, 2, 2, 9, 4, 9], 27496299: [3, 1, 3, 8, 3, 3, 3, 7, 3, 3, 3, 3, 8, 7, 8, 8, 1, 3, 7, 3, 3, 7, 3, 3, 1, 7, 3, 4, 4, 3, 3, 3, 3, 3, 3, 8, 8, 4, 3, 3, 3, 7, 7, 3, 3, 3, 8, 3, 3, 7, 3, 3, 4, 3, 3, 3, 3, 1, 3, 3, 3, 3, 4, 3, 8, 3, 8, 8, 7, 3, 8, 3, 1, 3, 3, 3, 3, 8, 1, 8], 56653298: [4, 9, 4, 4, 4, 4, 15, 4, 4, 4, 4, 15, 9, 4, 15, 4, 4, 15, 4, 4, 9, 15, 4, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 15, 15, 4, 4, 4, 4, 4, 15, 4, 4, 6, 4, 4, 4, 4, 9, 4, 4, 4, 4, 6, 4, 4, 15, 4, 4, 9, 4, 4, 4, 4, 9], 6425462: [5, 7, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 7, 5, 1, 5, 5, 1, 5, 5, 7, 1, 5, 9, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 5, 5, 9, 5, 5, 5, 5, 7, 5, 5, 5, 5, 9, 5, 5, 1, 5, 5, 7, 5, 5, 5, 5, 7], 23378936: [6, 5, 6, 6, 6, 6, 2, 6, 6, 6, 6, 2, 5, 6, 2, 6, 6, 2, 6, 6, 5, 2, 6, 10, 8, 6, 6, 6, 6, 6, 6, 8, 6, 6, 6, 2, 2, 6, 6, 6, 6, 6, 2, 6, 6, 10, 6, 6, 6, 6, 5, 6, 6, 6, 6, 10, 6, 6, 2, 6, 6, 5, 6, 6, 6, 6, 5], 51030203: [7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 2, 7, 14, 10, 7, 7, 7, 7, 7, 7, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 14, 7, 7, 7, 7, 2, 7, 7, 7, 7, 14, 7, 7, 7, 7, 2, 7, 7, 7, 7, 2], 40845382: [8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 6, 8, 15, 11, 8, 8, 8, 8, 8, 8, 11, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 15, 8, 8, 8, 8, 6, 8, 8, 8, 8, 15, 8, 8, 8, 8, 6, 8, 8, 8, 8, 6], 42235426: [9, 10, 9, 19, 9, 9, 9, 3, 9, 9, 9, 9, 19, 3, 19, 19, 10, 9, 3, 9, 9, 3, 9, 9, 10, 3, 9, 18, 9, 9, 9, 9, 9, 9, 9, 19, 19, 9, 9, 9, 9, 3, 3, 9, 9, 9, 19, 9, 9, 3, 9, 9, 18, 9, 9, 9, 9, 10, 9, 9, 9, 9, 18, 9, 19, 9, 19, 19, 3, 9, 19, 9, 10, 9, 9, 9, 9, 19, 10, 19], 18934854: [10, 8, 10, 10, 10, 10, 4, 10, 10, 10, 10, 4, 8, 10, 4, 10, 10, 4, 10, 10, 8, 4, 10, 19, 13, 10, 10, 10, 10, 10, 10, 13, 10, 10, 10, 4, 4, 10, 10, 10, 10, 10, 4, 10, 10, 19, 10, 10, 10, 10, 8, 10, 10, 10, 10, 19, 10, 10, 4, 10, 10, 8, 10, 10, 10, 10, 8], 23802396: [11, 12, 11, 11, 11, 11, 11, 11, 11, 11, 12, 11, 11, 11, 11, 11, 12, 11, 15, 11, 11, 11, 11, 11, 11, 15, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 12, 11, 11, 11, 11, 11, 11, 11, 11, 12, 11, 11, 11, 11, 12], 47750625: [12, 13, 12, 12, 12, 12, 12, 12, 12, 12, 13, 12, 12, 12, 12, 12, 13, 12, 16, 12, 12, 12, 12, 12, 12, 16, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 13, 12, 12, 12, 12, 12, 12, 12, 12, 13, 12, 12, 12, 12, 13], 23657622: [13, 15, 13, 13, 13, 13, 13, 13, 13, 13, 15, 13, 13, 13, 13, 13, 15, 13, 18, 13, 13, 13, 13, 13, 13, 18, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 15, 13, 13, 13, 13, 13, 13, 13, 13, 15, 13, 13, 13, 13, 15], 23632328: [14, 19, 14, 14, 14, 14, 14, 14, 14, 14, 19, 14, 14, 14, 14, 14, 19, 14, 19, 14, 14, 14, 14, 14, 14, 19, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 19, 14, 14, 14, 14, 14, 14, 14, 14, 19, 14, 14, 14, 14, 19], 13056502: [15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 12, 15, 15, 15, 15, 15, 15, 12, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15], 23710350: [16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 32972750: [17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17], 2221521: [18, 11, 18, 18, 18, 18, 18, 18, 18, 18, 11, 18, 18, 18, 18, 18, 11, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 11, 18, 18, 18, 18, 18, 18, 18, 18, 11, 18, 18, 18, 18, 11], 33751816: [19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19], 28016410: [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20], 1452898: [14, 14, 14, 11, 11, 14, 11, 14, 14], 54793859: [16, 16, 16, 16, 16, 16], 2181526: [17, 17, 17, 20, 20, 17, 17, 17], 50304989: [18, 13, 6, 13, 6, 13, 13, 18, 6, 6, 18, 6, 13, 13, 6, 6, 13, 6, 18, 13, 13, 13, 6, 13, 18, 13, 18, 13], 57390631: [20, 16, 16, 16, 16, 20, 20, 16, 16, 16, 20, 16, 16, 16, 16, 20, 16, 20, 16], 27555054: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 18360639: [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2], 194904: [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4], 6723885: [5, 5, 5, 5, 17, 5, 5, 5, 17, 17, 5, 5, 5, 5, 5, 5], 86444: [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6], 8484278: [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7], 47271382: [10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10], 35544787: [11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11], 22901762: [12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12], 18409509: [14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14], 54936152: [15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15], 7733631: [17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17], 35716779: [18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18], 6374194: [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20], 19199156: [8, 8, 8, 8, 8, 7, 8, 8, 8, 7, 7, 8], 3884195: [9, 9, 9, 9, 9, 5, 9, 9, 9, 5, 5, 9], 14287446: [10, 10, 10, 10, 10, 10, 10, 10, 10], 55074800: [11, 11, 11, 11, 11, 11, 11, 11, 11], 34844533: [12, 12, 12, 12, 12, 13, 12, 12, 12, 13, 13, 12], 27080292: [13, 13, 13, 13, 13, 13, 13, 13, 13], 56421195: [14, 14, 14, 14, 14, 17, 17, 14, 14, 14, 14], 19136808: [16, 16, 16, 16, 16, 16, 16, 16, 16], 36583540: [17, 17, 17, 17, 17, 17, 17, 17, 17], 25332399: [18, 18, 18, 18, 18, 18, 18, 18, 18], 36816808: [19, 19, 19, 19, 19, 19, 19, 19, 19], 13050806: [20, 20, 20, 20, 20, 3, 20, 20, 20, 3, 3, 20], 27426976: [8, 8, 8], 51211288: [12, 12, 12], 946574: [16, 16, 16], 51542555: [20, 20, 20], 28723551: [3, 3], 5789049: [7, 7], 66715: [14, 14]}","{43719: [1, 1, 1, 1, 6, 1, 1, 3, 3, 1, 1, 3, 2, 3, 1, 1], 69888919: [2, 2, 2, 2, 2, 2, 5, 2, 9, 5, 9, 5, 2, 2, 9, 1, 9, 5, 2, 2], 27496299: [3, 3, 3, 3, 4, 3, 7, 3, 8, 7, 8, 7, 3, 3, 8, 4, 8, 7, 3, 3], 56653298: [4, 4, 4, 4, 4, 15, 4, 15, 15, 4, 4, 6, 15, 4, 4], 6425462: [5, 5, 5, 5, 5, 5, 1, 5, 1, 1, 5, 5, 9, 1, 5, 5], 23378936: [6, 6, 6, 6, 8, 6, 2, 6, 2, 2, 6, 6, 10, 2, 6, 6], 51030203: [7, 7, 7, 7, 10, 7, 7, 7, 7, 14, 7, 7], 40845382: [8, 8, 8, 8, 11, 8, 8, 8, 8, 15, 8, 8], 42235426: [9, 9, 9, 9, 9, 9, 3, 9, 19, 3, 19, 3, 9, 9, 19, 18, 19, 3, 9, 9], 18934854: [10, 10, 10, 10, 13, 10, 4, 10, 4, 4, 10, 10, 19, 4, 10, 10], 23802396: [11, 11, 11, 11, 15, 11, 11, 11, 11, 11, 11], 47750625: [12, 12, 12, 12, 16, 12, 12, 12, 12, 12, 12], 23657622: [13, 13, 13, 13, 18, 13, 13, 13, 13, 13, 13], 23632328: [14, 14, 14, 14, 19, 14, 14, 14, 14, 14, 14], 13056502: [15, 15, 15, 15, 12, 15, 15, 15, 15, 15, 15], 23710350: [16, 16, 16, 16, 16, 16, 16, 16, 16, 16], 32972750: [17, 17, 17, 17, 17, 17, 17, 17, 17, 17], 2221521: [18, 18, 18, 18, 18, 18, 18, 18, 18, 18], 33751816: [19, 19, 19, 19, 19, 19, 19, 19, 19, 19], 28016410: [20, 20, 20, 20, 20, 20, 20, 20, 20, 20], 28723551: [3], 5789049: [7], 66715: [14], 56421195: [17, 14, 14, 14, 14], 2181526: [20], 50304989: [6, 13, 6, 13, 6, 13, 13, 6], 19199156: [8, 8, 8, 7, 8], 3884195: [9, 9, 9, 5, 9], 14287446: [10, 10, 10, 10], 55074800: [11, 11, 11, 11], 34844533: [12, 12, 12, 13, 12], 27080292: [13, 13, 13, 13], 19136808: [16, 16, 16, 16], 36583540: [17, 17, 17, 17], 25332399: [18, 18, 18, 18], 36816808: [19, 19, 19, 19], 13050806: [20, 20, 20, 3, 20], 27555054: [1, 1, 1, 1], 18360639: [2, 2, 2, 2], 194904: [4, 4, 4, 4], 6723885: [5, 5, 5, 17, 5], 86444: [6, 6, 6, 6], 8484278: [7, 7, 7, 7], 47271382: [10, 10, 10, 10], 35544787: [11, 11, 11, 11], 22901762: [12, 12, 12, 12], 18409509: [14, 14, 14, 14], 54936152: [15, 15, 15, 15], 57390631: [16, 16, 16, 16], 7733631: [17, 17, 17, 17], 35716779: [18, 18, 18, 18], 6374194: [20, 20, 20, 20], 27426976: [8], 1452898: [11], 51211288: [12], 946574: [16], 51542555: [20]}",-1.0931200238319942,3,0.01,-5.0,True
